,Text,Level
100,"In 1783, two French brothers built the first balloon to take people into the air. One hundred and twenty years later, in 1903, the Wright brothers built the first plane with an engine and flew in it. This was in the United States. Then, in 1918, the US Post Office began the first airmail service. 
Aeroplanes changed a lot in the next thirty years. Then, in the 1950s, aeroplanes became much faster because they had jet engines. 
In 1976, Concorde was built in the UK and France. It is the fastest passenger plane in the world and it can fly at 2500 kilometres an hour, so the journey from London to New York is only four hours.
Today, millions of people travel by aeroplane, and it is difficult to think of a world without them. ",1
101,"At the poor, shambling, noisy end of the family there's Sam - fat, overtalkative and awed by his supercool and sophisticated cousin,
Lisa, from the apparently rich end of the clan. When Lisa's privileged world crumbles, it's Sam who helps her to find some balance, out of which both gain a better sense of reality and the value of family.
The pace is slightly slow in parts but there's a gentle humour and the developing closeness of the two teenagers is convincingly handled. It could be interesting to both boys and girls, which is a bit of a rarity.",4
102,Frank Kermode examines the craft of review-writing from a practitioner's point of view.,5
103,"Week after week, British tabloid newspapers carry pictures which intrude into people's privacy and break the newspaper editors' code of practice. Although pop stars do pose for paparazzi on occasion, this is not typical. More usually, great damage is done to [line 6: beginning] individuals in the public eye when they see their most [line 6: end] private moments captured on the front page. Yet very few call on the services of the Press Complaints Commission (PCC), an organisation that was set up to deal with issues of this kind. 
Rarely, if ever, are these pictures in the public interest. Do intimate shots of pop stars help to detect a crime? In what way did the picture of a famous actress on a hotel bedroom balcony protect public health and safety? The actress has made a fuss about long-lens pictures in the past and since she was in a hotel, a place where, to quote the code of practice, 'there is a reasonable expectation of privacy', she had good cause for complaint, but she didn't take any action. 
That the PCC did not launch an investigation itself is a scandal. It should also be looking into the outrageous story published recently about a pop star's love life. The pop star, like the famous actress, has held back from making a formal complaint. Shouldn't the PCC [line 25: beginning] take the initiative on this and other shameful attacks? [line 25: end]
To begin with, this seems like a great idea. It would surely lead to many decisions against newspapers. These would be reported by their rivals and broadcast on TV and radio. The public would not be sympathetic and editors would have to refuse to publish such material. Even photographers would be affected, no longer finding it financially possible to spend their days hidden behind trees waiting to snap unsuspecting celebrities. 
If the PCC decided to take on this role of 'police officer', which it technically could, there would be several problems. How would it decide whether or not to launch an inquiry? Should it approach the victim and encourage him or her to make a complaint? And if the person involved still refused to do anything, should it proceed nevertheless? In addition, celebrities and members of royalty might well expect that any story involving them would be taken up, and then be outraged to find it wasn't. Above all, the role itself is too enormous. How could the PCC realistically monitor the whole of the British press: national, regional and magazines? 
Then there is the embarrassment factor to consider. However seriously someone's privacy has been invaded, would they really want the further embarrassment of an investigation? I suspect the majority simply want to put it behind them and get on with their lives. Of course, one or two may have other reasons for keeping quiet. A worse story may exist, that they have managed to keep from the press, and they realise that this may also become public knowledge if they complain. In other words, even the PCC might become the enemy. 
One British comedian also suffered at the hands of the press when he and his wife were secretly photographed on their honeymoon in the Caribbean. He didn't complain then, nor more recently, when he and his family were again victims of a sneak photographer during a family holiday. His reason for this was fear that the newspaper, News of the World, would re-run the pictures with a new story about his 'fury', saying that they thought it was just a bit of fun, and that, being a film star who made comedies, they thought he had a sense of humour. This fear is understandable. People believe they will again become targets if they dare to challenge the tabloids. It is hard to see an easy solution to this serious problem. ",3
104,"C.
At its worst, international volunteering can be imperialist, paternalistic charity, volunteer tourism, or a self-serving quest for career and personal development on the part of well-off Westerners. Or it can be straightforward provision of technical assistance for international development. At its best, international volunteering brings benefits (and costs) to individual volunteers and the organisations within which they work, at the same time as providing the space for an exchange of technical skills, knowledge, and cross-cultural experience in developing communities. Most significantly, volunteering can raise awareness of, and a lifelong commitment to combating, existing unequal power relations and deep-seated causes of poverty, injustice, and unsustainable development. 
 
 
D.
Volunteer tourism seems to fit well with the growth of life strategies to help others. Such limited strategies, aimed at a humble 'making a difference', can appear positive and attractive in an anti-political climate. The personal element appears positive - it bypasses big government and eschews big business. Yet it also bypasses the democratic imperative of representative government and reduces development to individual acts of charity, most often ones that seek to work around rather than transform the situations of poor, rural societies. Cynicism at the act of volunteering is certainly misplaced. The act of volunteer tourism may involve only simple, commendable charity. However, where volunteer tourism is talked up as sustainable development and the marketing of the gap-year companies merges into development thinking, this is symptomatic of a degradation of the discourse of development. The politics of volunteer tourism represents a retreat from a social understanding of global inequalities and the poverty lived by so many in the developing word. ",4
105,"One very famous place for tourists in London is Madame Tussaud's museum. Here people can see figures of famous people made of wax.
Madame Tussaud was born in France in 1761. Her uncle, a doctor, made wax figures of people. He opened a museum of these figures in Paris. Marie helped him in his work.
In 1789,during the French Revolution, Marie was sent to prison. Here she had to copy the heads of famous people when they were dead, including Queen Marie Antoinette's.
In 1795,Marie married Francois Tussaud and in 1802 she came to London with her wax figures. Here she opened a museum and her figures can still be seen today.",1
106,"Janet - Teacher of London Taxi Drivers
The first thing I do when I get here at 7.30 a.m. is check the accounts. Then I see what new maps and documents need to be produced in order to learn the 'runs' or routes necessary to pass the London taxi-driver test. By midday, about 50 students are in school, working out how to make the journeys. They work out the most direct route, using the correct one-way streets, and right- and left- hand turns. I get involved when there's a difference of opinion - like whether you can do a right turn at a particular junction. When they're close to the test, I'll give them a simple route and no matter what way they say they'll go, I'll tell them they have to use another route because the road is closed. The next student will have to find a third route and again I'll come up with a reason why they can't go that way. It's just to make them think.",3
107,"The site of the Leiper Film Company studios was a huddle of many disparate buildings. The topography of the place was irrational and obscure. It possessed, certainly, a few permanent landmarks such as the Script Department, out for the rest it appeared to be made up of numerous small rooms, identically furnished, which were employed for official and unofficial confabulations and could be distinguished one from another only by a surrealist system of digits and letters of the alphabet, and to locate any particular one of these unaided was a considerable enterprise. More than anything else, perhaps, the studio lacked a focus. A decisive single main entrance might have provided this, but in fact there were three main entrances, severely egalitarian in their amenities and with nothing to choose between them except that one of them gave access to the place where you wanted to arrive and the other two did not; and in none of them was there anywhere where enquiries could be made and some species of orientation established. To the mere stranger it was all vastly confusing.
Mere strangers, however, were few and far between; for obvious reasons, the organisation did not encourage their presence. And it was to be presumed that people who worked there could find their way about all right. And by these employees' united labours, romance and adventure would travel the country. Hand in hand, head against shoulder, Jane and George, Sally and Dick would, for three hours at least, snatch immunity, by the studio's contriving, from domestic contention and public strife, from tedium and malice and routine, and the struggle to keep alive.",5
108,"Fame and Fortune
Imogen Edwards-Jones interviews some of the new British talent, from poet to pop star, heading for the top
A
Nick Grosso, in his early 30s, is the author of three critically acclaimed plays. He is currently adapting his first play, Peaches, into a screenplay. 'It's low budget but we don't know how low,' he explains. 'It certainly won't be over PS30 million, but then it could be 30 quid.'
Although obviously gifted, the most extraordinary thing about Nick is that before he wrote Peaches he had never been to or read a play in his life, 'When I wrote the play, I never even imagined it would get put on,' he says. 'It's set in a car. I probably wouldn't do that now because I know the logistical problems. I knew absolutely nothing then.'
He left school at 16, only to return a year later, After A-levels, he enrolled at the Young People's Theatre, 'I realised I wanted to write for actors. I wanted my writing to be heard rather than read because of the rhythm and rhyme,' he says, 'Suddenly I was surrounded by like-minded people. It was the first time I'd been in an educational environment and actually enjoyed myself. It was very stimulating.'
B
Comedian Simon Pegg, 28, has come a long way in his career since studying drama at Bristol University. He is currently writing a television comedy series, and has just finished a punishing tour around the country with comedy star Steve Coogan,
He's always worked hard, Even as far back as Bristol, he was honing his art in comedy clubs. 'It was very theoretical at university,' remembers Simon, 'It made me realise I didn't want to be a straight actor and that I'd always been more interested in comedy, People think that comedy is the hardest job in the world and it really isn't. If you've got the courage and you've got good material, it's a wonderful thing to make people laugh.'
He has performed with the comic am Funny Business, but his relationship with Steve Coogan that has proved the most fruitful. 'He saw my show and, as I was a huge fan of his, he could probably see me mimicking him,' admits Simon. 'It was comedy clubs. 'It was very theoretical at university.' remembers Simon, 'It made me realise I didn't want to be a straight actor and that I'd always been more interested in comedy. People think that comedy is the hardest job in the world and it really isn't. If you've got the courage and you've got good material, it's a wonderful thing to make people laugh.'
C
Ciaran McMenamin, 24, came to the public's attention when he disco-danced into their living rooms as the lead in the series The Young Person's Guide To Becoming A Rock Star, The critical reaction was extremely positive and his subsequent rise has been meteoric. 'It's been a really good showcase for me,' he says with a smile, 'I'm now in a situation where I can pick and choose what I do, which is what I've always wanted.' It is an unusually comfortable position to be in, especially when you consider that he has only just graduated, But glance at Ciaran's early career, and it's obvious such recognition was always on the cards.
Encouraged by his mother, he went from playing lead roles at school to the Ulster Youth Theatre, where he stayed for four years, 'Basically I was using acting as an excuse not to do homework,' laughs Ciaran. 'But I suddenly decided I wanted to make a go of it because I had a knack for it, and a passion for it.'
Now he is more or less sitting back and waiting for the plaudits to roll in - but ask him what he thinks of the fame game and he suddenly becomes pensive, 'When you're 18, you think you'll love the photos and the interviews but you soon realise it's not what you're acting for. It's not about that, It's about getting respect for doing good work.'
D
Neil Taylor, 25, is the lead singer in the pop band Matrix, which has just signed a three- album deal with Domino Records, Neil and the other half of Matrix, Rick Brown, are already tipped to be huge when their single, Chimera, is released shortly, 'The record company's idea of good sales is very different to mine,' he says, 'They're talking smash hit, but I've no idea, For me, if two people buy it, I'll be happy.'
Unlike so many new pop sensations, Neil has actually worked very hard for his success, He left school at 16 and has been trying to break into the music business ever since, 'It's funny how things happen,' he says, 'I'd been slogging away doing student gigs for eight years and I was starting to get a bit jaded, I was just about to give up when this happened.' By 'this' he means meeting Rick Brown, who already had contacts at Domino, and forming Matrix, It couldn't have happened at a better time, 'There were times when I was thoroughly depressed - and I've been in some atrocious bands, But hopefully it will all have been worth it.'
E
Poet and author Stephen Richards is 27 years old and has won more prizes, awards and academic honours than anyone twice his age, He is already well known on the poetry circuit, where he has been touring and giving several readings a week for the past six years, Now his first novel, Hidden, will be published in March, 'It's a story of obsessive love. It was a very strong idea that I couldn't do as a poem.'
Stephen was a huge fan of creative writing at school, but became disenchanted with education later on, 'I decided not to go to university but it wasn't until I became very bored with stuffing envelopes at a theatre that I decided I should.' After university, he published his first work, a children's book, in 1992, 'I don't think my parents expected me to be a writer - they always thought I'd be a reader because that's all I did as a child.' With his poetry receiving such critical acclaim, his move into novels is indeed brave. 'There's a framework with my poetry and less scope for me to do something hideously wrong,' he explains. 'Because a novel can be any length of words, there are more words that could be bad words. My main ambition is not to get into a pattern where I'm just churning stuff out without worrying about the quality.'
",4
109,"It's Saturday morning in Hackney Wick, east London, and apart from a mechanic deep in the bowels of a truck, the only sign of life among the small factories on a backstreet is a whine of machinery from an upper window - work has begun at Bamboo Bike Club, Britain's only bamboo bike-building course. I've gone along to watch the action. 
There's a sense of energy and industry. And of fun. Woodwork class was never like this. Bamboo is one of the most interesting trends to emerge in bike construction. Names like Californian manufacturer Calfee Design or Yorkshire's Bamboo Bikes have revived a construction method pioneered as early as 1894. The problem for most cyclists is the price. A ready-made bamboo frame from these companies retails for $2,995, or PS1,868. 
It was this, plus the design challenge, that led James and Ian to spend years cooped up in a shed in Brecon, Wales. Their idea was to establish a boutique bamboo bike business with products within reach of the average cyclist. 
Only after they had refined their research into a marketable product - James now tosses out phrases like 'close-noded thick-wall tubes' while talking about bamboo - did they realise they were on the wrong track. 'We realised we didn't want just to sell frames. We wanted to share the joy of making something; the craft of creating something unique and sustainable,' James explains. 
The outcome was something more community than company, and as such, the Bamboo Bike Club is still an occupation sandwiched between full-time jobs - James makes wind turbines and Ian is a civil engineer. But they seem to be on the right track, with monthly courses whose competitive price buys you a computer-designed custom bike frame plus a fun weekend of bike-building. 
The question for me, a king of the botch job - my terrible handiwork failures litter my house - was about quality. On day one, the boys explain how to select bamboo for strength and how to form strong joints before tubes are glued lightly in place in the workshop: first the front triangle composed of 40 mm diameter bamboo; then the thinner, more fiddly seat and the chain assembly. Alloy tubes are inserted for the handlebars, wheel forks and other parts which require the strength and precise engineering impossible in bamboo. 
All this, together with the technical skill involved in using jigs, power tools and design blueprints, is a leap of faith for someone whose idea of DIY is flatpack furniture assembly. Accurate cutting for a clean joint can be tricky, for example. 
James and Ian buzz cheerfully between workbenches, supervising every cut, triple-checking every joint, and will take over if a task seems insurmountable. The self-build is half the attraction for most participants; it may be no coincidence that all those on this course were engineers. For the rest of us, Ian reassures that everyone messes up once or twice. 
No problem - just get another piece and have another go. Such is the benefit of bamboo. Each length has been pre-checked for quality, so you get to indulge in frame aesthetics: plain bamboo, black or mottled. 
Sunday is a more relaxed day, mainly spent building the lugs. Or rather, wraps: hemp bindings wrapped around the joints and dropouts then glued with epoxy resin to form a strong bond that disperses loads evenly throughout the frame. With a final polymer coating for waterproofing, the bike is ready for wheels, brakes, gears, saddle and any other individual touches. And it is a bike built for the long haul, just as strong, the pair claim, as its metal equivalents. 
Ian has ridden his for over a year on a 16-mile commute, while James has failed to destroy one bike off-road over three months of testing. 'To be honest, our bikes are over-engineered - we use larger diameter tubes and over-thick bindings - but I prefer it like that,' James says. 
Technical issues aside, how good does a bamboo bike look? Somewhat scruffy alongside professional frames, it turns out - the hemp weave can look a bit like parcel tape, for example. But there's no denying their individuality and that, say James and Ian, is the point. 
Personally though, I believe that any bicycle made from this kind of material should be a relaxed affair, something for cruising sedately around on rather than racing. I therefore plump for a frame that avoids the stiff angularity of my existing metal machine: a 'Classic English' giving a gentle, easy-going ride. 
They also cycle well. I take James's bike for a spin and the ride is light, stiff and smooth thanks to bamboo's ability to dampen vibration. Impressive, considering I target every pothole. 'Some people love the build, but for me these workshops come together when the bike is on the road,' James says. 'They're so light, so effortless to ride. So much fun to ride too - take a Harley-style retro bike, add 10 and you're still not close.' And the price? Less than PS500. ",5
110,"E.
Six disparate people are brought together by millionaire Logan Urquhart to sail around the islands of the South Pacific in his yacht, the Ardent Spirit. With her awe-inspiring mastery of descriptive language, the author charts the personal voyages of self-discovery with which each of these mariners prepares to return home, their own spirits quickened and made ardent by the experience of life adrift on 'the desert cities of waves'.
The author uses startling images to convey her themes of memory and awareness. Those images are both alienating and illuminating.",4
111,"A. 
Annika Reeder, 15, won a gold medal for gymnastics at the Commonwealth Games. Her ambitions are to become a physiotherapist and compete at the next Olympics. 'The work is very hard at the moment. There is no time to watch television, or go out with friends or do much more than gym and school. I try to take the training day by day, and when I feel very, very tired sometimes my coach gives me a day off, but usually I just carry on - you can't take too many days off, it makes you stiff.' ",3
112,"The most difficult part of being a conductor is deciding how to convince people to present you with the right opportunities; saysAndrew Constantine, 31, who won a major competition in 1991, after failed attempts in two other contests. Looking back, he is grateful for the timing: 'If it had happened any earlier, I am sure I would have disappeared without trace: The competition provided many performance opportunities and a period as assistant to a well-known conductor, but Constantine is finding it difficult to lose the 'competition' label: 'If in three years' time my name is still associated with the competition then I will be worried,' he says.'But orchestras such as the English Chamber Orchestra who took me on after the competition are now inviting me back. If this doesn't happen,your career will gradually fall to pieces.' ",3
113,"In the short story there is no room for overcrowding with too many characters, slabs of lengthy narrative, prolonged reminiscence or retrospection. Flashbacks must be fleeting, and only used if there is no other way to throw light on an issue. One effective way to do this is through a flash of memory in the leading character's mind; the recollection or reminder of an incident or scene, which stirred the current conflict. Such a recollection can get the story on its way or take it a big step forward at a crucial moment, but never at any time must it be allowed to put a brake on the action. In this respect, dialogue is more useful than many aspiring authors realise. Two voices in discussion can reveal two sides of a question in far less time than it takes to explain it from only one person's viewpoint. It also avoids unnecessary wordage and holds or increases a reader's interest. Overwriting can kill a short story from the start, but this doesn't mean that brevity must reduce it to the level of a synopsis. Conflict and action must be as well sustained in a short story as in a novel, but in the short story the art lies in making every word count in a compact space.",5
114,"Most people in Britain know who Sir Ernest Shackleton was and have a rough idea of what he did. America, however, has only just discovered him - although the Wall Street Journal's description of Shackleton earlier this year as 'an Antarctic explorer whose beats went all but unnoticed for most of the 20th century' is taking things too far. But now the Americans are making up for lost time with powerful enthusiasm. Biographies and accounts of the voyage of the Endurance are in production and are expected to spring off the shells as fast as they are stacked; the American Museum of Natural History is mounting a grand exhibition, and Columbia Tristar is preparing a film based on Shackleton's life.
Some American managers have also adopted Shackleton as icon and exemplar. His sell-appointed apostles recount the details of his deeds with awe; they extract lessons in leadership and communications as parables for spin doctors, and insiders refer to each other as 'speaking Shackleton'. The determined, resourceful Shackleton, with his reindeer sleeping bag (fur inside) and blubber-stove has become a model for modern management consultants.
Jim MacGregor, the managing partner of Abernathy MacGregor Frank in New York, took Shackleton for a role model years ago. His firm specialises in 'communication aspects of mergers and acquisitions and corporate crises'. Such as? Such as 'this firm's plant blew up' or 'half the workforce has to go'. While not forgetting that Shackleton served time in public relations for a Glasgow steel works, it may be a trifle difficult to spot instantly the relevance of eking out the last bit of albatross in sub-zero temperatures to putting a spin on a derivatives trading disaster for the Internet.
'Even if a company manages its crises beautifully, it can still do a lot of harm by communicating sadly about what it's doing,' says MacGregor. 'Shackleton is a model for management because of his qualities as a leader and communicator. He had his values in order. he was at his best when he and those dependent on him had a great deal to lose -- such as their lives. In some ways the most fascinating decision Shackleton made was to turn back when only 97 miles from the South Pole. That trip explained his credibility for the next one: the lives of his men were paramount.' This refers to Shackleton's expedition to reach the South Pole in 1908 when, 97 miles short of their objective, with unforeseen delays draining their supplies and limited time to get back to their ship, Shackleton made the courageous and difficult decision to turn hack.
In a crisis, says MacGregor, people want to know someone is in charge. Whereas now the tendency is for managers to duck and squirm, Shackleton was prepared to stand up and accept responsibility. His 1914 expedition was the one that became the stuff of legend. His ship, the Endurance, drifted for nine months in the pack ice and was finally crushed by ice floes. When it finally went down, Shackleton told his men, 'we should all eventually reach safety provided that you continue to do your utmost and to trust me'. From all the accounts and diaries the then kept, it is clear that there was never a time that the Boss was not in charge. 'Shackleton thought everything through, planned for every eventuality, kept his men continually informed and sought their opinions,' says MacGregor. 'He was adaptable, willing to let go when something was lost and start afresh. We've built an effective set of principles here that Shackleton illustrates. Clients can relate to his story without feeling thry're being criticised.'
Shackleton believed that an explorer needs optimism, physical endurance and patience. 'One of the hardest things to do in desperate straits is notating, especially in America, a culture that is fanatically opposed to letting time sort things out,' says MacGregor. 'If you buy bonds and guess wrong on the interest rates, you hang in there and eventually you'll get your money back. To ""fix it"" and sell up would mean a huge loss. Equally, don't be afraid to change your plans if they're not working. If a new product's a stinker, don't keep selling it.'
Shackleton led by example. On the voyage back from the Endurance, he noticed Hurley, the expedition photographer, gloveless. He forced his own on Hurley, saying if he didn't put them on he would throw them overboard. Someone else remembered him doing the same thing with a biscuit when they were near starving on the 1905 expeditions: 'He said he'd leave it in the snow. Millions of pounds couldn't have bought that biscuit.' As Caroline Alexander, author of Endurance, the human account of that expedition, says: 'The public appetite for heroic endeavour is increasing. Shackleton exposes the fact that there is nothing heroic going on now. Everything else falls away and he is left standing, the genuine embodiment of the ideals that we are so wistful for nowadays.'
",5
115,"My first marriage broke up when Kate and Bonnie were quite young, so I was forced to examine the whole area of fatherhood more closely than I might otherwise have done. I made enormous efforts to stay in touch with the children. My ex-wife and I even experimented with living next door to each other for a while, so they could come and go as they wished, but I think Kate and Bonnie would say now that they found that quite confusing.
Kate has said in interviews that I was always there for her, but I am not sure I was a very good father. It is true I was around a lot, but, like a lot of Seventies parents, I think I treated the kids as adults too soon. Kate was complaining only the other day that we were too liberal. I think I could have introduced more systems, more order. Instead I took this very loose approach. I regret that now.
I still worry about my elder daughters as much as I do about my youngest. In that way your kids never leave you.",4
116,"The person behind the handwriting: examples analysed by graphologist Patricia Marne. 'I can tell whether people are honest, manipulators, or reliable employees.'",4
117,"Annette
My favourite place in England is the Trough of Bowland, a landscape of wide-open moorland which is perfect for hiking. There are not many residents and not many visitors either. It's an unknown corner, empty and remote, and I like the feeling of space. I discovered the area by chance when I was a student, and since then I've made an annual visit, either alone, or with my boyfriend, and now with my son. It has changed little since my first visit. Having a child makes these visits more special. It makes me sad that he's growing up in an urban environment.",3
118,"There are two main approaches to animal science - the physiological and the whole animal. Physiologists are mainly interested in how the body works, that is, in how the nerves, muscles and sense organs are coordinated to produce complex behaviour. Those taking the 'whole animal' approach, although they are often interested in the mechanisms of 'behaviour', study the behaviour of the intact animal and the factors that affect it.
Within the 'whole animal' approach, a distinction is often made between psychologists and ethologists. Psychologists have traditionally worked in laboratories on the learning abilities of a restricted range of species, mainly rats and pigeons. Ethologists have been more concerned with the naturally occurring, unlearnt behaviour of animals, often in their wild habitats. Although this distinction still exists to some extent, there is now a fruitful coming together of the two.
Among these types, it is the physiologists who like to emphasise that their methods are the more fundamental. However, even if we knew how every nerve cell operated in the performance of some pattern of behaviour, this would not remove the need for us to study it at a behavioural level also. Behaviour has its own organisation and its own units mat we must use for its study. Trying to describe the nest-building behaviour of a bird in terms of the actions of individual nerve cells would be like trying to read a page of a book with a high-powered microscope.",5
119,"False Prophet by Faye Kellermann, features her usual pair of detectives, Pete Decker and Marge Dunn, investigating an attack and burglary at the house of a legendary film star's daughter. The author's easy writing style and eye for odd human behaviour make this an entertaining mystery.",4
120,"The warm rain tumbled from the gutter in one of those midsummer downpours as I hastened across the lawn behind my house and took shelter in the pool. Breaststroking up and down, I nosed along, eyes just at water level. Each raindrop exploded in a momentary, bouncing fountain that turned into a bubble and burst. The best moments were when the storm intensified, drowning birdsong, and a haze rose off the water as though the pool itself were rising to meet the lowering sky.
It was at the height of this drenching in the summer of 1996 that the notion of a long swim through Britain began to form itself. I wanted to follow the rain on its meanderings about our land to rejoin the sea, to break out of the frustration of a lifetime doing lengths, of endlessly turning back on myself like a tiger pacing its cage.
Most of us live in a world where more and more places and things are signposted, labelled, and officially 'interpreted'. There is something about all this that is tuning the reality of things into visual reality. It is the reason why walking, cycling and swimming will always be subversive activities. They allow us to regain a sense of what is old and wild, by getting off the beaten track and breaking free of the official version of things. A swimming journey would give me access to that pan of our world which, like darkness, misty woods or high mountains, still retains most mystery.",5
121,"Telling people how to write poetry is a bit like frolicking through a minefield: spontaneity is the order of the day, but one false step and a dozen certainties will blow up in your face. Setting oneself up as a know-all is dangerous, so I have decided to side-step the whole issue by saying that, for someone just beginning to write, no advice can be a substitute for abundant reading, extensive writing, and the freeing of the imagination and spirit in whatever way seems fruitful, barring total anarchy. Some people need their life to be reasonably secure before a poem will come; others can write their way out of misery. Some write to a timetable: others wait for some moment of crystallisation, a brainwave or slow dawning. All are right, providing they are not echoing some prescriptive score. And it's this finding of a tune which is important, hearing the still small voice inside yourself and feeding it, and watering it, and letting it out for air from time to time; one day it'll be old enough to take care of itself.",5
122,"Ice skating has a history of thousands of years. Archaeologists have discovered skates made from animal bone. It seems that bone skates were used until the introduction of iron into Scandinavia about the year 200 AD. Among the Scandinavian upper classes, skating was seen as an essential skill. 
In the early twentieth century, skating was stylish and reserved, but at the 1924 Winter Olympics, 11- year-old Sonja Henie introduced a more athletic attitude which inspired a new wave of popularity. Nowadays art and athletics are combined and modern skating is both graceful and physically demanding. 
For the beginner, balance and control are all important and speed can only increase with proficiency. The position of your body plays a great part in balance. Legs slightly bowed and the knees bent keep the body weight centred; in effect the body leans slightly forward in this position. For skating, probably more than any other sport or recreation, relaxation is vital.
For the starting position, the heels should almost be touching and the feet should be turned outwards. While pushing forward with the back foot, you make a very small movement with the other foot. Fairly easy, isn't it? If you can keep this up for a while, you can then slowly increase the length of your movements as you gain experience. 
Knowing how to fall must be learnt among the skater's first skills. Even the best of the professionals fall. In order to fall without injury, you should be as relaxed as possible. In this way the shock of hitting the ice is lessened. To get up, use your hands to get into a kneeling position, then stand. 
Once you have learnt to move on the ice with confidence, there are various styles to be practised - figure skating, free style, distance, speed, skating in pairs, and so on - but the basis of them all, and by far the best approach, is first to learn figure skating and then elementary freestyle. With proper guidance available at most of the ice rinks throughout the country, the basic figures can soon be learnt and the turns, jumps and spins of elementary free style will soon follow. 
If you look at any good or professional skater, you will see how relaxed they are and how easily they move. To achieve this an exercise programme should be regularly practised. It can be dangerous to skate with a stiff body and warm-up exercises should at least include those for the legs, back and shoulders, with special emphasis on the ankles and the knees. After a long or intense session, the same exercises should be used afterwards to avoid stiffness. 
Skating improves balance, co-ordination, relaxation and movement. It improves heart and lung activity and generally strengthens the body. Combined with swimming or jogging, it provides a great programme for all-round health and fitness. ",3
123,"RETREAT, RELAX, RECHARGE
Health farms and country house hotels offering spa facilities report that business is booming. We asked five journalists to check out some of the places that are available.",4
124,"Wanted: a middle-aged, married couple for a 501-day round trip to Mars. Applicants must be physically and emotionally robust. 
This will be the profile of the very first Martian astronauts if multi-millionaire Dennis Tito's plans to launch a capsule on 5 January 2018 actually lead to fruition. The capsule will take the crew to about 160 km above Mars. The spacecraft will use the gravity of Mars to allow it to return to Earth without burning any more fuel, for fuel efficiency is a priority - the 2018 deadline has been fixed since the next launch window when Mars and Earth align again isn't until 2031. It's a normal order, but the race is on to develop systems involving totally new technologies. Given that these can be put in place soon enough, the spacecraft might just make it. But even if it never leaves Earth, the efforts to achieve these ambitious goals will not be in vain, as they will lead to valuable advances for future missions. ",5
125,"B.
It took Raymond Blanc just 15 years to move from amateur, untrained chef to chef/owner of the most famous French restaurant in Britain. Now, to accompany his first TV series, Blanc Mange, comes the book of the same name. Raymond wants to teach us all to be better cooks by demonstrating how and why certain ingredients react in certain ways. Good cooking is easy, in his view, when you really understand what's going on in the pan. Over 80 amazing recipes demonstrate exactly what he means. It's a very practical reference book, which is not above explaining why certain dishes can go wrong and introducing some basic food chemistry to clarify the points made. Monsieur Blanc loves to cook to entertain and, as this book proves, he's very, very good at it. ",3
126,"Anyone who knows how to play chess will understand how to write a screenplay for a film. Most chess players stumble from beginning to end. We don't know much, but we know enough to play. We move without really knowing what's going to happen further on in the game. Maybe we can see one or two moves ahead, and, if we can, were pleased by our uncanny ability to see even that far ahead. Better than the days when we couldst see ahead at all - when we were playing blindly.
Over time, as we learned more about playing chess, we made a startling revelation: chess depends more upon long-term strategy than upon short-term tactics. Up till then, we'd been happy with a rather short-sighted approach. Suddenly, we became aware of 'the big picture'. We began to see the game as a whole, not just a series of individual moves. And once we saw the game as a whole, we began to see patterns emerge in the play. Gambits, they call them. And the patterns have names, such as openings, middle games and end games. In chess, as in screenplay writing, the more often you play, the more aware you become of its complexities.",5
127,"In answer to this question, first decide why you want to take the picture. If you are taking a picture to remember someone by someone you may have met briefly on holiday, for example - then you will want a good clear picture and it would be worth asking the subject to pose against a well-chosen background. Pictures of the family, on the other hand, can be very tedious if they are a succession of formal poses in front of places of interest. Candid pictures of events as they happen are far more lively, and you are more likely to get unselfconscious shots when you know the subject well. A picture taken on the spur of the moment will jog the family memory in future years far better than a posed portrait.",4
128,"D.
Following his recent blockbuster success, the author has produced a sequel resonant with the same gentle irony and acid observations of family life which made its predecessor so appealing.
Fifteen years after her daughter's death, Aurora Greenway approaches her seventies with her spirited companion, Rosie Sunlap. Aurora's approach to life remains the same winning combination of vanity, charm and reluctant kindness, and Rosie provides an ally in her continuing and highly enjoyable manipulation of both suitors and friends. By the end of the book, Aurora is forced to acknowledge the passage of time that brings a new generation to centre stage.
The author is skilful at exposing the haunting sadness that hovers beneath the seeming ordinariness of life. He is attuned more to the shadows than the bright lights of human activity and identifies the randomness of events.",4
129,"'I started writing children's stories about 20 years ago,' says Dick Prince, one of Britain's most popular children's writers. 'Before that, I had always loved words and enjoyed using them, but my writing had mainly been verse. Then I had this idea for a story. I had been a farmer, and knew the problem of chickens being killed by a fox. 
So I wrote a kind of role reversal story called The Fox Busters, which became my first published children's story.' 
Where do his ideas come from? 'Well, it's not easy, I have to work at them,' he says. 'That is what I usually do in the mornings. I'm not up with the dawn, I'm afraid. After lunch, I spend another couple of hours typing out the morning's scribbling - all of which I do with one finger on an old portable typewriter rather than on one of those awful laptops. 
I get between 50 and a hundred letters a week and that is the part about being a writer that I enjoy the most. I do try to answer them all, but nowadays I have some secretarial help.' ",3
130,"These are among the most original and relaxing holidays in our brochure. We charter local boats and journey by traditional felucca sailboat through Upper Egypt; we utilise gulets (wooden motor yachts) in Turkey and island-to-island ferries in countries like Greece and Thailand. Our 2-masted schooner explores the islands of the Indonesian Archipelago, while a small motor yacht is chartered to cruise among the unique wildlife habitats of the Galapagos.",4
